id,game_id,year,month,day,home_team,away_team,home_score,away_score,tier
823,0021700465,2017,12,20,LAC,PHX,108,95,0
824,0021700449,2017,12,18,SAS,LAC,109,91,0
825,0021700432,2017,12,16,MIA,LAC,90,85,0
826,0021700422,2017,12,15,WAS,LAC,100,91,0
827,0021700405,2017,12,13,ORL,LAC,95,106,0
828,0021700396,2017,12,11,LAC,TOR,96,91,0
829,0021700375,2017,12,9,LAC,WAS,113,112,0
830,0021700362,2017,12,6,LAC,MIN,107,113,0
831,0021700336,2017,12,3,MIN,LAC,112,106,0
832,0021700317,2017,11,30,LAC,UTA,107,126,0
833,0021700297,2017,11,27,LAC,LAL,120,115,0
834,0021700286,2017,11,25,SAC,LAC,95,97,0
835,0021700245,2017,11,20,NYK,LAC,107,85,0
836,0021700200,2017,11,13,LAC,PHI,105,109,0
837,0021700178,2017,11,11,NOP,LAC,111,103,0
838,0021700172,2017,11,10,OKC,LAC,120,111,0
839,0021700154,2017,11,7,SAS,LAC,120,107,0
840,0021700137,2017,11,5,LAC,MIA,101,104,0
841,0021700131,2017,11,4,LAC,MEM,104,113,0
842,0021700068,2017,10,26,POR,LAC,103,104,0
843,0021700054,2017,10,24,LAC,UTA,102,84,0
844,0021700037,2017,10,21,LAC,PHX,130,88,0
845,0021700016,2017,10,19,LAL,LAC,92,108,0
846,0021701201,2018,4,8,LAL,UTA,97,112,0
847,0021701190,2018,4,6,LAL,MIN,96,113,0
848,0021701174,2018,4,4,LAL,SAS,122,112,0
849,0021701166,2018,4,3,UTA,LAL,117,110,0
850,0021701155,2018,4,1,LAL,SAC,83,84,0
851,0021701136,2018,3,30,LAL,MIL,122,124,0
852,0021701092,2018,3,24,MEM,LAL,93,100,0
853,0021701075,2018,3,22,NOP,LAL,128,125,0
854,0021701034,2018,3,16,LAL,MIA,91,92,0
855,0021700971,2018,3,7,LAL,ORL,108,107,0
856,0021700956,2018,3,5,LAL,POR,103,108,0
857,0021700940,2018,3,3,SAS,LAL,112,116,0
858,0021700922,2018,3,1,MIA,LAL,113,131,0
859,0021700891,2018,2,24,SAC,LAL,108,113,0
860,0021700866,2018,2,15,MIN,LAL,119,111,0
861,0021700862,2018,2,14,NOP,LAL,139,117,0
862,0021700816,2018,2,8,LAL,OKC,106,81,0
863,0021700804,2018,2,6,LAL,PHX,112,93,0
864,0021700788,2018,2,4,OKC,LAL,104,108,0
865,0021700754,2018,1,31,ORL,LAL,127,105,0
866,0021700735,2018,1,28,TOR,LAL,123,111,0
867,0021700684,2018,1,21,LAL,NYK,127,107,0
868,0021700660,2018,1,17,OKC,LAL,114,90,0
869,0021700645,2018,1,15,MEM,LAL,123,114,0
870,0021700617,2018,1,11,LAL,SAS,93,81,0
871,0021700602,2018,1,9,LAL,SAC,99,86,0
872,0021700565,2018,1,3,LAL,OKC,96,133,0
873,0021700548,2018,1,1,MIN,LAL,114,96,0
874,0021700515,2017,12,27,LAL,MEM,99,109,0
875,0021700497,2017,12,25,LAL,MIN,104,121,0
876,0021700491,2017,12,23,LAL,POR,92,95,0
877,0021700399,2017,12,12,NYK,LAL,113,109,0
878,0021700363,2017,12,7,PHI,LAL,104,107,0
879,0021700266,2017,11,22,SAC,LAL,113,102,0
880,0021700227,2017,11,17,LAL,PHX,113,122,0
881,0021700214,2017,11,15,LAL,PHI,109,115,0
882,0021700196,2017,11,13,PHX,LAL,93,100,0
883,0021700182,2017,11,11,MIL,LAL,98,90,0
884,0021700164,2017,11,9,WAS,LAL,111,95,0
885,0021700145,2017,11,5,LAL,MEM,107,102,0
886,0021700118,2017,11,2,POR,LAL,113,110,0
887,0021700082,2017,10,28,UTA,LAL,96,81,0
888,0021700076,2017,10,27,LAL,TOR,92,101,0
889,0021700064,2017,10,25,LAL,WAS,102,99,0
890,0021700040,2017,10,22,LAL,NOP,112,119,0
891,0021700026,2017,10,20,PHX,LAL,130,132,0
892,0021701227,2018,4,11,OKC,MEM,137,123,0
893,0021701209,2018,4,9,MIN,MEM,113,94,0
894,0021701188,2018,4,6,MEM,SAC,93,94,0
895,0021701173,2018,4,4,NOP,MEM,123,95,0
896,0021701154,2018,4,1,POR,MEM,113,98,0
897,0021701135,2018,3,30,UTA,MEM,107,97,0
898,0021701119,2018,3,28,MEM,POR,108,103,0
899,0021701106,2018,3,26,MIN,MEM,93,101,0
900,0021701066,2018,3,21,PHI,MEM,119,105,0
901,0021701002,2018,3,12,MEM,MIL,103,121,0
902,0021700980,2018,3,9,MEM,UTA,78,95,0
903,0021700954,2018,3,5,SAS,MEM,100,98,0
904,0021700936,2018,3,3,ORL,MEM,107,100,0
905,0021700918,2018,2,28,MEM,PHX,102,110,0
906,0021700885,2018,2,24,MIA,MEM,115,89,0
907,0021700861,2018,2,14,MEM,OKC,114,121,0
908,0021700839,2018,2,11,OKC,MEM,110,92,0
909,0021700808,2018,2,7,MEM,UTA,88,92,0
910,0021700787,2018,2,4,TOR,MEM,101,86,0
911,0021700740,2018,1,29,MEM,PHX,120,109,0
912,0021700707,2018,1,24,MEM,SAS,85,108,0
913,0021700690,2018,1,22,MEM,PHI,105,101,0
914,0021700677,2018,1,20,NOP,MEM,111,104,0
915,0021700670,2018,1,19,MEM,SAC,106,88,0
916,0021700658,2018,1,17,MEM,NYK,105,99,0
917,0021700609,2018,1,10,MEM,NOP,105,102,0
918,0021700575,2018,1,5,MEM,WAS,100,102,0
919,0021700543,2017,12,31,SAC,MEM,96,114,0
920,0021700504,2017,12,26,PHX,MEM,99,97,0
921,0021700469,2017,12,21,PHX,MEM,97,95,0
922,0021700406,2017,12,13,WAS,MEM,93,87,0
923,0021700393,2017,12,11,MEM,MIA,82,107,0
924,0021700382,2017,12,9,MEM,OKC,101,102,0
925,0021700371,2017,12,8,MEM,TOR,107,116,0
926,0021700357,2017,12,6,NYK,MEM,99,88,0
927,0021700345,2017,12,4,MEM,MIN,95,92,0
928,0021700323,2017,12,1,MEM,SAS,79,95,0
929,0021700311,2017,11,29,SAS,MEM,104,95,0
930,0021700246,2017,11,20,MEM,POR,92,100,0
931,0021700194,2017,11,13,MIL,MEM,110,103,0
932,0021700157,2017,11,7,POR,MEM,97,98,0
933,0021700112,2017,11,1,MEM,ORL,99,101,0
934,0021700008,2017,10,18,MEM,NOP,103,91,0
935,0021701221,2018,4,11,MIA,TOR,116,109,0
936,0021701206,2018,4,9,MIA,OKC,93,115,0
937,0021701186,2018,4,6,NYK,MIA,122,98,0
938,0021701084,2018,3,23,OKC,MIA,105,99,0
939,0021701068,2018,3,21,MIA,NYK,119,98,0
940,0021701018,2018,3,14,SAC,MIA,123,119,0
941,0021701004,2018,3,12,POR,MIA,115,99,0
942,0021700988,2018,3,10,MIA,WAS,129,102,0
943,0021700973,2018,3,8,MIA,PHI,108,99,0
944,0021700959,2018,3,6,WAS,MIA,117,113,0
945,0021700952,2018,3,5,MIA,PHX,125,103,0
946,0021700909,2018,2,27,MIA,PHI,102,101,0
947,0021700879,2018,2,23,NOP,MIA,124,123,0
948,0021700855,2018,2,14,PHI,MIA,104,102,0
949,0021700847,2018,2,13,TOR,MIA,115,112,0
950,0021700821,2018,2,9,MIA,MIL,91,85,0
951,0021700792,2018,2,5,MIA,ORL,109,111,0
952,0021700770,2018,2,2,PHI,MIA,103,97,0
953,0021700710,2018,1,25,MIA,SAC,88,89,0
954,0021700659,2018,1,17,MIL,MIA,101,106,0
955,0021700634,2018,1,14,MIA,MIL,97,79,0
956,0021700599,2018,1,9,TOR,MIA,89,90,0
957,0021700586,2018,1,7,MIA,UTA,103,102,0
958,0021700568,2018,1,5,MIA,NYK,107,103,0
959,0021700531,2017,12,30,ORL,MIA,111,117,0
960,0021700500,2017,12,26,MIA,ORL,107,89,0
961,0021700486,2017,12,23,MIA,NOP,94,109,0
962,0021700408,2017,12,13,MIA,POR,95,102,0
963,0021700361,2017,12,6,SAS,MIA,117,105,0
964,0021700306,2017,11,29,NYK,MIA,115,86,0
965,0021700272,2017,11,24,MIN,MIA,97,109,0
966,0021700218,2017,11,17,WAS,MIA,88,91,0
967,0021700205,2017,11,15,MIA,WAS,93,102,0
968,0021700175,2017,11,10,UTA,MIA,74,84,0
969,0021700162,2017,11,8,PHX,MIA,115,126,0
970,0021700093,2017,10,30,MIA,MIN,122,125,0
971,0021700059,2017,10,25,MIA,SAS,100,117,0
972,0021700005,2017,10,18,ORL,MIA,116,109,0
973,0021701223,2018,4,11,PHI,MIL,130,95,0
974,0021701208,2018,4,9,MIL,ORL,102,86,0
975,0021701192,2018,4,7,NYK,MIL,102,115,0
976,0021701095,2018,3,25,MIL,SAS,106,103,0
977,0021701016,2018,3,14,ORL,MIL,126,117,0
978,0021700981,2018,3,9,MIL,NYK,120,112,0
979,0021700947,2018,3,4,MIL,PHI,118,110,0
980,0021700910,2018,2,27,MIL,WAS,104,107,0
981,0021700893,2018,2,25,MIL,NOP,121,123,0
982,0021700876,2018,2,23,TOR,MIL,119,122,0
983,0021700827,2018,2,10,ORL,MIL,104,111,0
984,0021700801,2018,2,6,NYK,MIL,89,103,0
985,0021700771,2018,2,2,MIL,NYK,92,90,0
986,0021700763,2018,2,1,MIN,MIL,108,89,0
987,0021700741,2018,1,29,MIL,PHI,107,95,0
988,0021700691,2018,1,22,MIL,PHX,109,105,0
989,0021700678,2018,1,20,PHI,MIL,116,94,0
990,0021700640,2018,1,15,WAS,MIL,95,104,0
991,0021700610,2018,1,10,MIL,ORL,110,103,0
992,0021700583,2018,1,6,WAS,MIL,103,110,0
993,0021700571,2018,1,5,MIL,TOR,110,129,0
994,0021700546,2018,1,1,TOR,MIL,131,127,0
995,0021700526,2017,12,29,OKC,MIL,95,97,0
996,0021700518,2017,12,28,MIL,MIN,102,96,0
997,0021700410,2017,12,13,NOP,MIL,115,108,0
998,0021700381,2017,12,9,MIL,UTA,117,100,0
999,0021700331,2017,12,2,MIL,SAC,109,104,0
1000,0021700316,2017,11,30,POR,MIL,91,103,0
1001,0021700302,2017,11,28,SAC,MIL,87,112,0
1002,0021700285,2017,11,25,UTA,MIL,121,108,0
1003,0021700264,2017,11,22,PHX,MIL,107,113,0
1004,0021700247,2017,11,20,MIL,WAS,88,99,0
1005,0021700173,2017,11,10,SAS,MIL,87,94,0
1006,0021700103,2017,10,31,MIL,OKC,91,110,0
1007,0021700034,2017,10,21,MIL,POR,113,110,0
1008,0021701151,2018,4,1,MIN,UTA,97,121,0
1009,0021701088,2018,3,24,PHI,MIN,120,108,0
1010,0021701081,2018,3,23,NYK,MIN,104,108,0
1011,0021701042,2018,3,17,SAS,MIN,117,101,0
1012,0021701006,2018,3,13,WAS,MIN,111,116,0
1013,0021700934,2018,3,2,UTA,MIN,116,108,0
1014,0021700925,2018,3,1,POR,MIN,108,99,0
1015,0021700906,2018,2,26,SAC,MIN,100,118,0
1016,0021700838,2018,2,11,MIN,SAC,111,106,0
1017,0021700780,2018,2,3,MIN,NOP,118,107,0
1018,0021700746,2018,1,30,TOR,MIN,109,104,0
1019,0021700708,2018,1,24,POR,MIN,123,114,0
1020,0021700680,2018,1,20,MIN,TOR,115,109,0
1021,0021700649,2018,1,16,ORL,MIN,108,102,0
1022,0021700637,2018,1,14,MIN,POR,120,103,0
1023,0021700623,2018,1,12,MIN,NYK,118,108,0
1024,0021700611,2018,1,10,MIN,OKC,104,88,0
1025,0021700584,2018,1,6,MIN,NOP,116,98,0
1026,0021700490,2017,12,23,PHX,MIN,106,115,0
1027,0021700446,2017,12,18,MIN,POR,108,107,0
1028,0021700434,2017,12,16,MIN,PHX,106,108,0
1029,0021700416,2017,12,14,MIN,SAC,119,96,0
1030,0021700401,2017,12,12,MIN,PHI,112,118,0
1031,0021700324,2017,12,1,OKC,MIN,111,107,0
1032,0021700309,2017,11,29,NOP,MIN,102,120,0
1033,0021700300,2017,11,28,MIN,WAS,89,92,0
1034,0021700288,2017,11,26,MIN,PHX,119,108,0
1035,0021700261,2017,11,22,MIN,ORL,124,118,0
1036,0021700210,2017,11,15,MIN,SAS,98,86,0
1037,0021700197,2017,11,13,UTA,MIN,98,109,0
1038,0021700186,2017,11,11,PHX,MIN,118,110,0
1039,0021700113,2017,11,1,NOP,MIN,98,104,0
1040,0021700074,2017,10,27,MIN,OKC,119,116,0
1041,0021700039,2017,10,22,OKC,MIN,113,115,0
1042,0021700023,2017,10,20,MIN,UTA,100,97,0
1043,0021700011,2017,10,18,SAS,MIN,107,99,0
1044,0021701226,2018,4,11,NOP,SAS,122,98,0
1045,0021701189,2018,4,6,PHX,NOP,103,122,0
1046,0021701150,2018,4,1,NOP,OKC,104,109,0
1047,0021701112,2018,3,27,NOP,POR,103,107,0
1048,0021701025,2018,3,15,SAS,NOP,98,93,0
1049,0021700995,2018,3,11,NOP,UTA,99,116,0
1050,0021700982,2018,3,9,NOP,WAS,97,116,0
1051,0021700969,2018,3,7,SAC,NOP,101,114,0
1052,0021700920,2018,2,28,SAS,NOP,116,121,0
1053,0021700902,2018,2,26,NOP,PHX,125,116,0
1054,0021700818,2018,2,9,PHI,NOP,100,82,0
1055,0021700793,2018,2,5,NOP,UTA,109,133,0
1056,0021700772,2018,2,2,OKC,NOP,100,114,0
1057,0021700749,2018,1,30,NOP,SAC,103,114,0
1058,0021700635,2018,1,14,NYK,NOP,118,123,0
1059,0021700624,2018,1,12,NOP,POR,119,113,0
1060,0021700564,2018,1,3,UTA,NOP,98,108,0
1061,0021700532,2017,12,30,NOP,NYK,103,105,0
1062,0021700472,2017,12,22,ORL,NOP,97,111,0
1063,0021700452,2017,12,19,WAS,NOP,116,106,0
1064,0021700389,2017,12,10,NOP,PHI,131,124,0
1065,0021700373,2017,12,8,NOP,SAC,109,116,0
1066,0021700333,2017,12,2,POR,NOP,116,123,0
1067,0021700325,2017,12,1,UTA,NOP,114,108,0
1068,0021700275,2017,11,24,PHX,NOP,91,115,0
1069,0021700262,2017,11,22,NOP,SAS,107,90,0
1070,0021700248,2017,11,20,NOP,OKC,114,107,0
1071,0021700211,2017,11,15,NOP,TOR,116,125,0
1072,0021700165,2017,11,9,TOR,NOP,122,118,0
1073,0021700097,2017,10,30,NOP,ORL,99,115,0
1074,0021700069,2017,10,26,SAC,NOP,106,114,0
1075,0021700053,2017,10,24,POR,NOP,103,93,0
1076,0021701159,2018,4,3,NYK,ORL,73,97,0
1077,0021701118,2018,3,28,PHI,NYK,118,101,0
1078,0021701098,2018,3,25,WAS,NYK,97,101,0
1079,0021701022,2018,3,15,NYK,PHI,110,118,0
1080,0021700992,2018,3,11,NYK,TOR,106,132,0
1081,0021700962,2018,3,6,POR,NYK,111,87,0
1082,0021700949,2018,3,4,SAC,NYK,102,99,0
1083,0021700868,2018,2,22,ORL,NYK,113,120,0
1084,0021700857,2018,2,14,NYK,WAS,113,118,0
1085,0021700842,2018,2,12,PHI,NYK,108,92,0
1086,0021700812,2018,2,8,TOR,NYK,113,88,0
1087,0021700723,2018,1,26,PHX,NYK,85,107,0
1088,0021700672,2018,1,19,UTA,NYK,115,117,0
1089,0021700556,2018,1,3,WAS,NYK,121,103,0
1090,0021700550,2018,1,2,NYK,SAS,91,100,0
1091,0021700519,2017,12,28,SAS,NYK,119,107,0
1092,0021700493,2017,12,25,NYK,PHI,98,105,0
1093,0021700431,2017,12,16,NYK,OKC,111,96,0
1094,0021700334,2017,12,3,NYK,ORL,100,105,0
1095,0021700293,2017,11,27,NYK,POR,91,103,0
1096,0021700258,2017,11,22,NYK,TOR,108,100,0
1097,0021700221,2017,11,17,TOR,NYK,107,84,0
1098,0021700206,2017,11,15,NYK,UTA,106,101,0
1099,0021700179,2017,11,11,NYK,SAC,118,91,0
1100,0021700160,2017,11,8,ORL,NYK,112,99,0
1101,0021700124,2017,11,3,NYK,PHX,120,107,0
1102,0021700015,2017,10,19,OKC,NYK,105,84,0
1103,0021701126,2018,3,29,SAS,OKC,103,99,0
1104,0021701100,2018,3,25,OKC,POR,105,108,0
1105,0021701046,2018,3,18,TOR,OKC,125,132,0
1106,0021701003,2018,3,12,OKC,SAC,106,101,0
1107,0021700990,2018,3,10,OKC,SAS,104,94,0
1108,0021700975,2018,3,8,OKC,PHX,115,87,0
1109,0021700941,2018,3,3,POR,OKC,108,100,0
1110,0021700933,2018,3,2,PHX,OKC,116,124,0
1111,0021700903,2018,2,26,OKC,ORL,112,105,0
1112,0021700871,2018,2,22,SAC,OKC,107,110,0
1113,0021700744,2018,1,30,WAS,OKC,102,96,0
1114,0021700736,2018,1,28,OKC,PHI,122,112,0
1115,0021700711,2018,1,25,OKC,WAS,121,112,0
1116,0021700643,2018,1,15,OKC,SAC,95,88,0
1117,0021700600,2018,1,9,OKC,POR,106,117,0
1118,0021700588,2018,1,7,PHX,OKC,114,100,0
1119,0021700512,2017,12,27,OKC,TOR,124,107,0
1120,0021700488,2017,12,23,UTA,OKC,89,103,0
1121,0021700460,2017,12,20,OKC,UTA,107,79,0
1122,0021700421,2017,12,15,PHI,OKC,117,119,0
1123,0021700351,2017,12,5,OKC,UTA,100,94,0
1124,0021700337,2017,12,3,OKC,SAS,90,87,0
1125,0021700304,2017,11,29,ORL,OKC,121,108,0
1126,0021700223,2017,11,17,SAS,OKC,104,101,0
1127,0021700158,2017,11,7,SAC,OKC,94,86,0
1128,0021700144,2017,11,5,POR,OKC,103,99,0
1129,0021700036,2017,10,21,UTA,OKC,96,87,0
1130,0021701222,2018,4,11,ORL,WAS,101,92,0
1131,0021701200,2018,4,8,TOR,ORL,112,101,0
1132,0021701090,2018,3,24,ORL,PHX,105,99,0
1133,0021701073,2018,3,22,ORL,PHI,98,118,0
1134,0021701058,2018,3,20,ORL,TOR,86,93,0
1135,0021701012,2018,3,13,SAS,ORL,108,72,0
1136,0021700985,2018,3,9,SAC,ORL,94,88,0
1137,0021700955,2018,3,5,UTA,ORL,94,80,0
1138,0021700914,2018,2,28,ORL,TOR,104,117,0
1139,0021700884,2018,2,24,PHI,ORL,116,105,0
1140,0021700778,2018,2,3,ORL,WAS,98,115,0
1141,0021700696,2018,1,23,ORL,SAC,99,105,0
1142,0021700620,2018,1,12,WAS,ORL,125,119,0
1143,0021700483,2017,12,23,WAS,ORL,130,103,0
1144,0021700420,2017,12,15,ORL,POR,88,95,0
1145,0021700278,2017,11,25,PHI,ORL,130,111,0
1146,0021700229,2017,11,18,ORL,UTA,85,125,0
1147,0021700213,2017,11,15,POR,ORL,99,94,0
1148,0021700174,2017,11,10,PHX,ORL,112,128,0
1149,0021700071,2017,10,27,ORL,SAS,114,87,0
1150,0021700895,2018,2,25,WAS,PHI,109,94,0
1151,0021700802,2018,2,6,PHI,WAS,115,102,0
1152,0021700722,2018,1,26,SAS,PHI,78,97,0
1153,0021700639,2018,1,15,PHI,TOR,117,111,0
1154,0021700555,2018,1,3,PHI,SAS,112,106,0
1155,0021700544,2017,12,31,PHX,PHI,110,123,0
1156,0021700520,2017,12,28,POR,PHI,114,110,0
1157,0021700480,2017,12,23,TOR,PHI,102,86,0
1158,0021700467,2017,12,21,PHI,TOR,109,114,0
1159,0021700451,2017,12,19,PHI,SAC,95,101,0
1160,0021700341,2017,12,4,PHI,PHX,101,115,0
1161,0021700305,2017,11,29,PHI,WAS,118,113,0
1162,0021700255,2017,11,22,PHI,POR,101,81,0
1163,0021700244,2017,11,20,PHI,UTA,107,86,0
1164,0021700167,2017,11,9,SAC,PHI,109,108,0
1165,0021700156,2017,11,7,UTA,PHI,97,104,0
1166,0021700027,2017,10,21,TOR,PHI,128,94,0
1167,0021700006,2017,10,18,WAS,PHI,120,115,0
1168,0021701167,2018,4,3,PHX,SAC,97,94,0
1169,0021701027,2018,3,15,UTA,PHX,116,88,0
1170,0021700889,2018,2,24,PHX,POR,104,106,0
1171,0021700863,2018,2,14,UTA,PHX,107,97,0
1172,0021700810,2018,2,7,PHX,SAS,81,129,0
1173,0021700773,2018,2,2,PHX,UTA,97,129,0
1174,0021700652,2018,1,16,POR,PHX,118,111,0
1175,0021700573,2018,1,5,SAS,PHX,103,89,0
1176,0021700527,2017,12,29,SAC,PHX,101,111,0
1177,0021700411,2017,12,13,PHX,TOR,109,115,0
1178,0021700403,2017,12,12,SAC,PHX,99,92,0
1179,0021700383,2017,12,9,PHX,SAS,101,104,0
1180,0021700364,2017,12,7,PHX,WAS,99,109,0
1181,0021700350,2017,12,5,TOR,PHX,126,113,0
1182,0021700141,2017,11,5,SAS,PHX,112,95,0
1183,0021700108,2017,11,1,WAS,PHX,116,122,0
1184,0021700083,2017,10,28,POR,PHX,114,107,0
1185,0021700062,2017,10,25,PHX,UTA,97,88,0
1186,0021700048,2017,10,23,PHX,SAC,117,115,0
1187,0021700012,2017,10,18,PHX,POR,76,124,0
1188,0021701229,2018,4,11,POR,UTA,102,93,0
1189,0021701196,2018,4,7,SAS,POR,116,105,0
1190,0021700911,2018,2,27,POR,SAC,116,99,0
1191,0021700882,2018,2,23,UTA,POR,81,100,0
1192,0021700840,2018,2,11,POR,UTA,96,115,0
1193,0021700825,2018,2,9,SAC,POR,100,118,0
1194,0021700769,2018,2,2,TOR,POR,130,105,0
1195,0021700589,2018,1,7,POR,SAS,111,110,0
1196,0021700463,2017,12,20,POR,SAS,91,93,0
1197,0021700352,2017,12,5,POR,WAS,92,106,0
1198,0021700279,2017,11,25,WAS,POR,105,108,0
1199,0021700234,2017,11,18,POR,SAC,102,90,0
1200,0021700225,2017,11,17,SAC,POR,86,82,0
1201,0021700115,2017,11,1,UTA,POR,112,103,0
1202,0021700099,2017,10,30,POR,TOR,85,99,0
1203,0021701210,2018,4,9,SAS,SAC,98,85,0
1204,0021701043,2018,3,17,UTA,SAC,103,97,0
1205,0021700942,2018,3,3,SAC,UTA,91,98,0
1206,0021700737,2018,1,28,SAS,SAC,113,98,0
1207,0021700661,2018,1,17,SAC,UTA,105,120,0
1208,0021700596,2018,1,8,SAC,SAS,100,107,0
1209,0021700492,2017,12,23,SAC,SAS,99,108,0
1210,0021700437,2017,12,17,TOR,SAC,108,93,0
1211,0021700385,2017,12,10,SAC,TOR,87,102,0
1212,0021700192,2017,11,13,WAS,SAC,110,92,0
1213,0021700089,2017,10,29,SAC,WAS,83,110,0
1214,0021701108,2018,3,27,WAS,SAS,116,106,0
1215,0021701085,2018,3,23,SAS,UTA,124,120,0
1216,0021701071,2018,3,21,SAS,WAS,98,90,0
1217,0021700845,2018,2,12,UTA,SAS,101,99,0
1218,0021700781,2018,2,3,SAS,UTA,111,120,0
1219,0021700667,2018,1,19,TOR,SAS,86,83,0
1220,0021700470,2017,12,21,UTA,SAS,100,89,0
1221,0021700046,2017,10,23,SAS,TOR,101,97,0
1222,0021700929,2018,3,2,WAS,TOR,95,102,0
1223,0021700762,2018,2,1,WAS,TOR,122,119,0
1224,0021700716,2018,1,26,TOR,UTA,93,97,0
1225,0021700237,2017,11,19,TOR,WAS,100,91,0
1226,0021700139,2017,11,5,TOR,WAS,96,107,0
1227,0021700128,2017,11,3,UTA,TOR,100,109,0
1228,0021700605,2018,1,10,WAS,UTA,104,107,0
1229,0021700349,2017,12,4,UTA,WAS,116,69,0
